INDEX,RCR,DATE,TIME,VALID,LATITUDE,N/S,LONGITUDE,E/W,HEIGHT,SPEED,DISTANCE
1350,T,08/03/2020,10:41:32,Unknown,57.569765,N,-4.109847,W,517,0,83.525932
1351,T,08/03/2020,10:41:33,Unknown,57.56933,N,-4.109324,W,519,0,83.583499
1352,T,08/03/2020,10:41:34,Unknown,57.568898,N,-4.108808,W,520,0,83.640691
1353,T,08/03/2020,10:41:35,Unknown,57.568465,N,-4.1083,W,522,0,83.697559
1354,T,08/03/2020,10:41:36,Unknown,57.568034,N,-4.107801,W,524,0,83.754094
1355,T,08/03/2020,10:41:37,Unknown,57.567602,N,-4.107312,W,525,0,83.810363
1356,T,08/03/2020,10:41:38,Unknown,57.567169,N,-4.106832,W,526,0,83.866385
1357,T,08/03/2020,10:41:39,Unknown,57.566737,N,-4.106358,W,527,0,83.922158
1358,T,08/03/2020,10:41:40,Unknown,57.566306,N,-4.105885,W,528,0,83.977888
1359,T,08/03/2020,10:41:41,Unknown,57.565876,N,-4.105412,W,528,0,84.033463
1360,T,08/03/2020,10:41:42,Unknown,57.565447,N,-4.104939,W,529,0,84.088961
1361,T,08/03/2020,10:41:43,Unknown,57.565018,N,-4.104463,W,529,0,84.144477
1362,T,08/03/2020,10:41:44,Unknown,57.564592,N,-4.103982,W,529,0,84.200003
1363,T,08/03/2020,10:41:45,Unknown,57.564166,N,-4.103495,W,529,0,84.255546
1364,T,08/03/2020,10:41:46,Unknown,57.563742,N,-4.103005,W,529,0,84.311124
1365,T,08/03/2020,10:41:47,Unknown,57.563317,N,-4.102513,W,529,0,84.366752
1366,T,08/03/2020,10:41:48,Unknown,57.562894,N,-4.102016,W,528,0,84.422466
1367,T,08/03/2020,10:41:49,Unknown,57.562471,N,-4.101513,W,528,0,84.478314
1368,T,08/03/2020,10:41:50,Unknown,57.562048,N,-4.101005,W,528,0,84.534365
1369,T,08/03/2020,10:41:51,Unknown,57.561622,N,-4.100494,W,527,0,84.590688
1370,T,08/03/2020,10:41:52,Unknown,57.561195,N,-4.099979,W,526,0,84.647298
1371,T,08/03/2020,10:41:53,Unknown,57.560766,N,-4.099461,W,524,0,84.704179
1372,T,08/03/2020,10:41:54,Unknown,57.560336,N,-4.09894,W,523,0,84.761313
1373,T,08/03/2020,10:41:55,Unknown,57.559905,N,-4.098414,W,522,0,84.818684
1374,T,08/03/2020,10:41:56,Unknown,57.559472,N,-4.097887,W,521,0,84.876234
1375,T,08/03/2020,10:41:57,Unknown,57.559038,N,-4.097357,W,520,0,84.933964
1376,T,08/03/2020,10:41:58,Unknown,57.558604,N,-4.096824,W,519,0,84.991863
1377,T,08/03/2020,10:41:59,Unknown,57.558169,N,-4.096289,W,518,0,85.049887
1378,T,08/03/2020,10:42:00,Unknown,57.557731,N,-4.095764,W,518,0,85.107865
1379,T,08/03/2020,10:42:01,Unknown,57.557289,N,-4.095254,W,518,0,85.165685
1380,T,08/03/2020,10:42:02,Unknown,57.556845,N,-4.094755,W,519,0,85.223435
1381,T,08/03/2020,10:42:03,Unknown,57.5564,N,-4.094257,W,520,0,85.281156
1382,T,08/03/2020,10:42:04,Unknown,57.555957,N,-4.093755,W,522,0,85.338891
1383,T,08/03/2020,10:42:05,Unknown,57.555516,N,-4.093252,W,523,0,85.396473
1384,T,08/03/2020,10:42:06,Unknown,57.555076,N,-4.092747,W,524,0,85.453944
1385,T,08/03/2020,10:42:07,Unknown,57.554638,N,-4.092241,W,525,0,85.511306
1386,T,08/03/2020,10:42:08,Unknown,57.5542,N,-4.091738,W,525,0,85.568634
1387,T,08/03/2020,10:42:09,Unknown,57.553759,N,-4.091238,W,525,0,85.626009
1388,T,08/03/2020,10:42:10,Unknown,57.553318,N,-4.090738,W,525,0,85.683542
1389,T,08/03/2020,10:42:11,Unknown,57.552874,N,-4.090237,W,525,0,85.741264
1390,T,08/03/2020,10:42:12,Unknown,57.55243,N,-4.089735,W,525,0,85.799056
1391,T,08/03/2020,10:42:13,Unknown,57.551985,N,-4.089237,W,525,0,85.856843
1392,T,08/03/2020,10:42:14,Unknown,57.551539,N,-4.088744,W,525,0,85.914565
1393,T,08/03/2020,10:42:15,Unknown,57.551094,N,-4.088255,W,525,0,85.972127
1394,T,08/03/2020,10:42:16,Unknown,57.550648,N,-4.087771,W,526,0,86.02953
1395,T,08/03/2020,10:42:17,Unknown,57.550203,N,-4.087291,W,527,0,86.086807
1396,T,08/03/2020,10:42:18,Unknown,57.549758,N,-4.086812,W,528,0,86.143966
1397,T,08/03/2020,10:42:19,Unknown,57.549314,N,-4.086334,W,529,0,86.20106
1398,T,08/03/2020,10:42:20,Unknown,57.548871,N,-4.085853,W,530,0,86.258132
1399,T,08/03/2020,10:42:21,Unknown,57.548429,N,-4.085369,W,531,0,86.315222
1400,T,08/03/2020,10:42:22,Unknown,57.547988,N,-4.08488,W,532,0,86.372327
1401,T,08/03/2020,10:42:23,Unknown,57.547549,N,-4.084381,W,533,0,86.429541
1402,T,08/03/2020,10:42:24,Unknown,57.547113,N,-4.083874,W,533,0,86.486821
1403,T,08/03/2020,10:42:25,Unknown,57.546678,N,-4.083362,W,534,0,86.544104
1404,T,08/03/2020,10:42:26,Unknown,57.546245,N,-4.082847,W,534,0,86.601244
1405,T,08/03/2020,10:42:27,Unknown,57.545814,N,-4.082332,W,535,0,86.658252
1406,T,08/03/2020,10:42:28,Unknown,57.545384,N,-4.081816,W,536,0,86.715158
1407,T,08/03/2020,10:42:29,Unknown,57.544955,N,-4.081299,W,536,0,86.772027
1408,T,08/03/2020,10:42:30,Unknown,57.544527,N,-4.08078,W,537,0,86.82889
1409,T,08/03/2020,10:42:31,Unknown,57.544099,N,-4.080262,W,537,0,86.885748
1410,T,08/03/2020,10:42:32,Unknown,57.54367,N,-4.079744,W,537,0,86.9426
1411,T,08/03/2020,10:42:33,Unknown,57.543241,N,-4.079225,W,536,0,86.999532
1412,T,08/03/2020,10:42:34,Unknown,57.542812,N,-4.078703,W,536,0,87.056561
1413,T,08/03/2020,10:42:35,Unknown,57.542382,N,-4.078182,W,535,0,87.113696
1414,T,08/03/2020,10:42:36,Unknown,57.541951,N,-4.077661,W,535,0,87.170913
1415,T,08/03/2020,10:42:37,Unknown,57.541518,N,-4.077143,W,534,0,87.228163
1416,T,08/03/2020,10:42:38,Unknown,57.541083,N,-4.076629,W,534,0,87.285476
1417,T,08/03/2020,10:42:39,Unknown,57.540648,N,-4.076116,W,534,0,87.342801
1418,T,08/03/2020,10:42:40,Unknown,57.540212,N,-4.075607,W,534,0,87.400096
1419,T,08/03/2020,10:42:41,Unknown,57.539776,N,-4.075102,W,534,0,87.457261
1420,T,08/03/2020,10:42:42,Unknown,57.53934,N,-4.074598,W,535,0,87.514328
1421,T,08/03/2020,10:42:43,Unknown,57.538907,N,-4.074092,W,537,0,87.57128
1422,T,08/03/2020,10:42:44,Unknown,57.538475,N,-4.073586,W,538,0,87.628085
1423,T,08/03/2020,10:42:45,Unknown,57.538044,N,-4.073082,W,539,0,87.684728
1424,T,08/03/2020,10:42:46,Unknown,57.537613,N,-4.072579,W,540,0,87.741311
1425,T,08/03/2020,10:42:47,Unknown,57.537183,N,-4.072073,W,541,0,87.797953
1426,T,08/03/2020,10:42:48,Unknown,57.536753,N,-4.071563,W,541,0,87.85465
1427,T,08/03/2020,10:42:49,Unknown,57.536324,N,-4.07105,W,541,0,87.911422
1428,T,08/03/2020,10:42:50,Unknown,57.535895,N,-4.070535,W,541,0,87.968192
1429,T,08/03/2020,10:42:51,Unknown,57.535467,N,-4.070018,W,541,0,88.025
1430,T,08/03/2020,10:42:52,Unknown,57.53504,N,-4.069493,W,540,0,88.081961
1431,T,08/03/2020,10:42:53,Unknown,57.534613,N,-4.068962,W,540,0,88.139098
1432,T,08/03/2020,10:42:54,Unknown,57.534186,N,-4.068427,W,539,0,88.196419
1433,T,08/03/2020,10:42:55,Unknown,57.533759,N,-4.067888,W,539,0,88.253877
1434,T,08/03/2020,10:42:56,Unknown,57.533331,N,-4.067346,W,538,0,88.311404
1435,T,08/03/2020,10:42:57,Unknown,57.532904,N,-4.066803,W,538,0,88.36904
1436,T,08/03/2020,10:42:58,Unknown,57.532476,N,-4.066256,W,538,0,88.426777
1437,T,08/03/2020,10:42:59,Unknown,57.532049,N,-4.065704,W,538,0,88.484595
1438,T,08/03/2020,10:43:00,Unknown,57.531622,N,-4.065151,W,538,0,88.542502
1439,T,08/03/2020,10:43:01,Unknown,57.531194,N,-4.064598,W,538,0,88.600485
1440,T,08/03/2020,10:43:02,Unknown,57.530766,N,-4.064045,W,539,0,88.658518
1441,T,08/03/2020,10:43:03,Unknown,57.530337,N,-4.063489,W,539,0,88.716633
1442,T,08/03/2020,10:43:04,Unknown,57.529909,N,-4.062931,W,539,0,88.774797
1443,T,08/03/2020,10:43:05,Unknown,57.529482,N,-4.062371,W,539,0,88.833006
1444,T,08/03/2020,10:43:06,Unknown,57.529054,N,-4.061809,W,540,0,88.891275
1445,T,08/03/2020,10:43:07,Unknown,57.528626,N,-4.061245,W,540,0,88.949609
1446,T,08/03/2020,10:43:08,Unknown,57.528198,N,-4.060679,W,540,0,89.008004
1447,T,08/03/2020,10:43:09,Unknown,57.527771,N,-4.060114,W,540,0,89.066368
1448,T,08/03/2020,10:43:10,Unknown,57.527343,N,-4.059551,W,541,0,89.124728
1449,T,08/03/2020,10:43:11,Unknown,57.526914,N,-4.05899,W,541,0,89.183023
1450,T,08/03/2020,10:43:12,Unknown,57.526486,N,-4.058426,W,542,0,89.241384
1451,T,08/03/2020,10:43:13,Unknown,57.526057,N,-4.057863,W,543,0,89.299819
1452,T,08/03/2020,10:43:14,Unknown,57.525626,N,-4.057304,W,544,0,89.358303
1453,T,08/03/2020,10:43:15,Unknown,57.525195,N,-4.056744,W,546,0,89.416813
1454,T,08/03/2020,10:43:16,Unknown,57.524767,N,-4.056176,W,548,0,89.475293
1455,T,08/03/2020,10:43:17,Unknown,57.524344,N,-4.055604,W,550,0,89.533462
1456,T,08/03/2020,10:43:18,Unknown,57.523926,N,-4.055036,W,553,0,89.591115
1457,T,08/03/2020,10:43:19,Unknown,57.523513,N,-4.05447,W,557,0,89.648182
1458,T,08/03/2020,10:43:20,Unknown,57.523106,N,-4.053904,W,560,0,89.704699
1459,T,08/03/2020,10:43:21,Unknown,57.522706,N,-4.053337,W,564,0,89.760667
1460,T,08/03/2020,10:43:22,Unknown,57.522312,N,-4.05277,W,568,0,89.816128
1461,T,08/03/2020,10:43:23,Unknown,57.521924,N,-4.052194,W,572,0,89.871274
1462,T,08/03/2020,10:43:24,Unknown,57.521546,N,-4.051599,W,576,0,89.926442
1463,T,08/03/2020,10:43:25,Unknown,57.521179,N,-4.050975,W,579,0,89.981745
1464,T,08/03/2020,10:43:26,Unknown,57.520825,N,-4.050319,W,581,0,90.037354
1465,T,08/03/2020,10:43:27,Unknown,57.520485,N,-4.049626,W,583,0,90.093424
1466,T,08/03/2020,10:43:28,Unknown,57.52016,N,-4.048899,W,584,0,90.15001
1467,T,08/03/2020,10:43:29,Unknown,57.519851,N,-4.048134,W,586,0,90.207174
1468,T,08/03/2020,10:43:30,Unknown,57.519561,N,-4.047331,W,587,0,90.265067
1469,T,08/03/2020,10:43:31,Unknown,57.51929,N,-4.046493,W,589,0,90.323592
1470,T,08/03/2020,10:43:32,Unknown,57.519038,N,-4.045622,W,591,0,90.382698
1471,T,08/03/2020,10:43:33,Unknown,57.518811,N,-4.044716,W,593,0,90.442475
1472,T,08/03/2020,10:43:34,Unknown,57.51861,N,-4.043776,W,594,0,90.502981
1473,T,08/03/2020,10:43:35,Unknown,57.518434,N,-4.042805,W,595,0,90.564203
1474,T,08/03/2020,10:43:36,Unknown,57.518285,N,-4.041806,W,596,0,90.626193
1475,T,08/03/2020,10:43:37,Unknown,57.518167,N,-4.040776,W,596,0,90.689179
1476,T,08/03/2020,10:43:38,Unknown,57.518083,N,-4.039715,W,596,0,90.753275
1477,T,08/03/2020,10:43:39,Unknown,57.518033,N,-4.038629,W,596,0,90.818443
1478,T,08/03/2020,10:43:40,Unknown,57.518021,N,-4.037524,W,597,0,90.884536
1479,T,08/03/2020,10:43:41,Unknown,57.518045,N,-4.036408,W,598,0,90.951307
1480,T,08/03/2020,10:43:42,Unknown,57.518107,N,-4.035291,W,601,0,91.018435
1481,T,08/03/2020,10:43:43,Unknown,57.518207,N,-4.03418,W,604,0,91.085733
1482,T,08/03/2020,10:43:44,Unknown,57.518343,N,-4.033082,W,608,0,91.153128
1483,T,08/03/2020,10:43:45,Unknown,57.518512,N,-4.031999,W,611,0,91.220531
1484,T,08/03/2020,10:43:46,Unknown,57.518712,N,-4.030936,W,615,0,91.287893
1485,T,08/03/2020,10:43:47,Unknown,57.518943,N,-4.029897,W,618,0,91.35514
1486,T,08/03/2020,10:43:48,Unknown,57.519205,N,-4.028883,W,620,0,91.422355
1487,T,08/03/2020,10:43:49,Unknown,57.519496,N,-4.027898,W,622,0,91.489564
1488,T,08/03/2020,10:43:50,Unknown,57.519814,N,-4.026942,W,623,0,91.556778
1489,T,08/03/2020,10:43:51,Unknown,57.520157,N,-4.026016,W,625,0,91.62405
1490,T,08/03/2020,10:43:52,Unknown,57.520524,N,-4.02512,W,625,0,91.691369
1491,T,08/03/2020,10:43:53,Unknown,57.520914,N,-4.024257,W,626,0,91.758815
1492,T,08/03/2020,10:43:54,Unknown,57.521326,N,-4.023428,W,626,0,91.826384
1493,T,08/03/2020,10:43:55,Unknown,57.521759,N,-4.022634,W,626,0,91.894039
1494,T,08/03/2020,10:43:56,Unknown,57.522212,N,-4.021881,W,626,0,91.961614
1495,T,08/03/2020,10:43:57,Unknown,57.522683,N,-4.021172,W,627,0,92.029027
1496,T,08/03/2020,10:43:58,Unknown,57.523169,N,-4.020503,W,627,0,92.096334
1497,T,08/03/2020,10:43:59,Unknown,57.52367,N,-4.019877,W,628,0,92.163425
1498,T,08/03/2020,10:44:00,Unknown,57.524182,N,-4.019296,W,629,0,92.230205
1499,T,08/03/2020,10:44:01,Unknown,57.524706,N,-4.018762,W,630,0,92.296649
1500,T,08/03/2020,10:44:02,Unknown,57.525241,N,-4.018283,W,632,0,92.362736
1501,T,08/03/2020,10:44:03,Unknown,57.525786,N,-4.017859,W,634,0,92.428509
1502,T,08/03/2020,10:44:04,Unknown,57.526337,N,-4.017479,W,636,0,92.493972
1503,T,08/03/2020,10:44:05,Unknown,57.526893,N,-4.017144,W,637,0,92.558985
1504,T,08/03/2020,10:44:06,Unknown,57.527452,N,-4.016853,W,638,0,92.623584
1505,T,08/03/2020,10:44:07,Unknown,57.528012,N,-4.016599,W,637,0,92.687791
1506,T,08/03/2020,10:44:08,Unknown,57.528574,N,-4.01639,W,637,0,92.751566
1507,T,08/03/2020,10:44:09,Unknown,57.529136,N,-4.016235,W,636,0,92.814811
1508,T,08/03/2020,10:44:10,Unknown,57.529697,N,-4.016141,W,635,0,92.877475
1509,T,08/03/2020,10:44:11,Unknown,57.530255,N,-4.016106,W,634,0,92.939652
1510,T,08/03/2020,10:44:12,Unknown,57.53081,N,-4.016121,W,632,0,93.001456
1511,T,08/03/2020,10:44:13,Unknown,57.531362,N,-4.016175,W,631,0,93.062974
1512,T,08/03/2020,10:44:14,Unknown,57.531912,N,-4.016256,W,630,0,93.124345
1513,T,08/03/2020,10:44:15,Unknown,57.532461,N,-4.016349,W,629,0,93.185751
1514,T,08/03/2020,10:44:16,Unknown,57.533009,N,-4.016451,W,628,0,93.247092
1515,T,08/03/2020,10:44:17,Unknown,57.533555,N,-4.016568,W,628,0,93.308242
1516,T,08/03/2020,10:44:18,Unknown,57.534094,N,-4.016715,W,628,0,93.368847
1517,T,08/03/2020,10:44:19,Unknown,57.534621,N,-4.0169,W,628,0,93.428601
1518,T,08/03/2020,10:44:20,Unknown,57.535137,N,-4.017122,W,629,0,93.487548
1519,T,08/03/2020,10:44:21,Unknown,57.535645,N,-4.017367,W,630,0,93.545971
1520,T,08/03/2020,10:44:22,Unknown,57.536148,N,-4.017625,W,631,0,93.604081
1521,T,08/03/2020,10:44:23,Unknown,57.536649,N,-4.01789,W,632,0,93.661977
1522,T,08/03/2020,10:44:24,Unknown,57.537148,N,-4.018157,W,633,0,93.719795
1523,T,08/03/2020,10:44:25,Unknown,57.537646,N,-4.018428,W,634,0,93.777576
1524,T,08/03/2020,10:44:26,Unknown,57.538143,N,-4.018704,W,634,0,93.83527
1525,T,08/03/2020,10:44:27,Unknown,57.538638,N,-4.018985,W,635,0,93.892943
1526,T,08/03/2020,10:44:28,Unknown,57.539133,N,-4.019273,W,636,0,93.950606
1527,T,08/03/2020,10:44:29,Unknown,57.539626,N,-4.01957,W,637,0,94.008276
1528,T,08/03/2020,10:44:30,Unknown,57.540116,N,-4.019879,W,637,0,94.065908
1529,T,08/03/2020,10:44:31,Unknown,57.540607,N,-4.020191,W,638,0,94.123594
1530,T,08/03/2020,10:44:32,Unknown,57.541097,N,-4.020503,W,639,0,94.181276
1531,T,08/03/2020,10:44:33,Unknown,57.541586,N,-4.020815,W,640,0,94.238821
1532,T,08/03/2020,10:44:34,Unknown,57.542073,N,-4.021132,W,642,0,94.296248
1533,T,08/03/2020,10:44:35,Unknown,57.542557,N,-4.021457,W,643,0,94.353515
1534,T,08/03/2020,10:44:36,Unknown,57.543039,N,-4.02179,W,643,0,94.410759
1535,T,08/03/2020,10:44:37,Unknown,57.54352,N,-4.02213,W,644,0,94.467962
1536,T,08/03/2020,10:44:38,Unknown,57.543998,N,-4.02248,W,644,0,94.525143
1537,T,08/03/2020,10:44:39,Unknown,57.544474,N,-4.022839,W,644,0,94.582286
1538,T,08/03/2020,10:44:40,Unknown,57.544946,N,-4.023209,W,645,0,94.639367
1539,T,08/03/2020,10:44:41,Unknown,57.545415,N,-4.023593,W,644,0,94.696374
1540,T,08/03/2020,10:44:42,Unknown,57.54588,N,-4.023992,W,644,0,94.753347
1541,T,08/03/2020,10:44:43,Unknown,57.546341,N,-4.024404,W,644,0,94.810254
1542,T,08/03/2020,10:44:44,Unknown,57.546797,N,-4.024831,W,643,0,94.86702
1543,T,08/03/2020,10:44:45,Unknown,57.547247,N,-4.025272,W,643,0,94.923637
1544,T,08/03/2020,10:44:46,Unknown,57.547692,N,-4.025725,W,642,0,94.980124
1545,T,08/03/2020,10:44:47,Unknown,57.548133,N,-4.026189,W,642,0,95.036512
1546,T,08/03/2020,10:44:48,Unknown,57.548572,N,-4.026659,W,641,0,95.092888
1547,T,08/03/2020,10:44:49,Unknown,57.54901,N,-4.027134,W,641,0,95.149268
1548,T,08/03/2020,10:44:50,Unknown,57.549447,N,-4.027613,W,641,0,95.20567
1549,T,08/03/2020,10:44:51,Unknown,57.549882,N,-4.028094,W,641,0,95.262038
1550,T,08/03/2020,10:44:52,Unknown,57.550315,N,-4.028578,W,641,0,95.318264
1551,T,08/03/2020,10:44:53,Unknown,57.550746,N,-4.029065,W,642,0,95.374287
1552,T,08/03/2020,10:44:54,Unknown,57.551173,N,-4.029553,W,643,0,95.430074
1553,T,08/03/2020,10:44:55,Unknown,57.551598,N,-4.030041,W,645,0,95.48565
1554,T,08/03/2020,10:44:56,Unknown,57.552022,N,-4.030527,W,645,0,95.541056
1555,T,08/03/2020,10:44:57,Unknown,57.552445,N,-4.031009,W,646,0,95.596254
1556,T,08/03/2020,10:44:58,Unknown,57.552867,N,-4.031487,W,647,0,95.651232
1557,T,08/03/2020,10:44:59,Unknown,57.553289,N,-4.031961,W,648,0,95.706103
1558,T,08/03/2020,10:45:00,Unknown,57.553712,N,-4.032432,W,648,0,95.760898
1559,T,08/03/2020,10:45:01,Unknown,57.554134,N,-4.032903,W,648,0,95.815637
1560,T,08/03/2020,10:45:02,Unknown,57.554554,N,-4.033376,W,648,0,95.87034
1561,T,08/03/2020,10:45:03,Unknown,57.554974,N,-4.033853,W,648,0,95.9251
1562,T,08/03/2020,10:45:04,Unknown,57.555394,N,-4.034335,W,647,0,95.979939
1563,T,08/03/2020,10:45:05,Unknown,57.555813,N,-4.034821,W,646,0,96.034873
1564,T,08/03/2020,10:45:06,Unknown,57.556231,N,-4.035313,W,644,0,96.089932
1565,T,08/03/2020,10:45:07,Unknown,57.556648,N,-4.035812,W,643,0,96.145131
1566,T,08/03/2020,10:45:08,Unknown,57.557065,N,-4.036319,W,642,0,96.20049
1567,T,08/03/2020,10:45:09,Unknown,57.55748,N,-4.036834,W,640,0,96.255963
1568,T,08/03/2020,10:45:10,Unknown,57.557894,N,-4.037354,W,639,0,96.311595
1569,T,08/03/2020,10:45:11,Unknown,57.558311,N,-4.037875,W,637,0,96.367432
1570,T,08/03/2020,10:45:12,Unknown,57.558731,N,-4.038393,W,636,0,96.423484
1571,T,08/03/2020,10:45:13,Unknown,57.559154,N,-4.038906,W,636,0,96.479728
1572,T,08/03/2020,10:45:14,Unknown,57.559582,N,-4.039414,W,635,0,96.536183
1573,T,08/03/2020,10:45:15,Unknown,57.560014,N,-4.039915,W,635,0,96.592856
1574,T,08/03/2020,10:45:16,Unknown,57.560452,N,-4.040407,W,635,0,96.649737
1575,T,08/03/2020,10:45:17,Unknown,57.560894,N,-4.040891,W,635,0,96.706836
1576,T,08/03/2020,10:45:18,Unknown,57.56134,N,-4.041368,W,635,0,96.764074
1577,T,08/03/2020,10:45:19,Unknown,57.56179,N,-4.041839,W,636,0,96.821443
1578,T,08/03/2020,10:45:20,Unknown,57.562241,N,-4.042305,W,636,0,96.878905
1579,T,08/03/2020,10:45:21,Unknown,57.562693,N,-4.04277,W,636,0,96.936411
1580,T,08/03/2020,10:45:22,Unknown,57.563144,N,-4.043241,W,636,0,96.993855
1581,T,08/03/2020,10:45:23,Unknown,57.56359,N,-4.043717,W,636,0,97.051134
1582,T,08/03/2020,10:45:24,Unknown,57.564032,N,-4.044203,W,637,0,97.108252
1583,T,08/03/2020,10:45:25,Unknown,57.564469,N,-4.044698,W,637,0,97.165161
1584,T,08/03/2020,10:45:26,Unknown,57.564901,N,-4.045201,W,638,0,97.221825
1585,T,08/03/2020,10:45:27,Unknown,57.565327,N,-4.045712,W,638,0,97.278274
1586,T,08/03/2020,10:45:28,Unknown,57.565752,N,-4.046226,W,639,0,97.334578
1587,T,08/03/2020,10:45:29,Unknown,57.566173,N,-4.046742,W,640,0,97.390701
1588,T,08/03/2020,10:45:30,Unknown,57.566592,N,-4.047261,W,640,0,97.446705
1589,T,08/03/2020,10:45:31,Unknown,57.56701,N,-4.047781,W,641,0,97.502638
1590,T,08/03/2020,10:45:32,Unknown,57.567429,N,-4.048298,W,642,0,97.558586
1591,T,08/03/2020,10:45:33,Unknown,57.567848,N,-4.048816,W,643,0,97.614555
1592,T,08/03/2020,10:45:34,Unknown,57.568266,N,-4.049336,W,644,0,97.670459
1593,T,08/03/2020,10:45:35,Unknown,57.568684,N,-4.049854,W,645,0,97.726342
1594,T,08/03/2020,10:45:36,Unknown,57.569103,N,-4.050369,W,646,0,97.782237
1595,T,08/03/2020,10:45:37,Unknown,57.569523,N,-4.050879,W,647,0,97.837989
1596,T,08/03/2020,10:45:38,Unknown,57.569942,N,-4.051385,W,649,0,97.893534
1597,T,08/03/2020,10:45:39,Unknown,57.570361,N,-4.051884,W,650,0,97.948913
1598,T,08/03/2020,10:45:40,Unknown,57.570779,N,-4.05238,W,651,0,98.004096
1599,T,08/03/2020,10:45:41,Unknown,57.571197,N,-4.052873,W,651,0,98.059134
1600,T,08/03/2020,10:45:42,Unknown,57.571615,N,-4.053363,W,651,0,98.114107
1601,T,08/03/2020,10:45:43,Unknown,57.572033,N,-4.053854,W,650,0,98.169111
1602,T,08/03/2020,10:45:44,Unknown,57.572453,N,-4.054345,W,650,0,98.2243
1603,T,08/03/2020,10:45:45,Unknown,57.572875,N,-4.054839,W,649,0,98.279706
1604,T,08/03/2020,10:45:46,Unknown,57.573297,N,-4.055337,W,649,0,98.3353
1605,T,08/03/2020,10:45:47,Unknown,57.573719,N,-4.05584,W,647,0,98.391115
1606,T,08/03/2020,10:45:48,Unknown,57.574145,N,-4.056345,W,646,0,98.447296
1607,T,08/03/2020,10:45:49,Unknown,57.574576,N,-4.05685,W,644,0,98.503927
1608,T,08/03/2020,10:45:50,Unknown,57.575012,N,-4.057352,W,643,0,98.560939
1609,T,08/03/2020,10:45:51,Unknown,57.575453,N,-4.057851,W,641,0,98.618367
1610,T,08/03/2020,10:45:52,Unknown,57.575899,N,-4.058347,W,639,0,98.676236
1611,T,08/03/2020,10:45:53,Unknown,57.57635,N,-4.058841,W,637,0,98.734444
1612,T,08/03/2020,10:45:54,Unknown,57.576802,N,-4.059336,W,637,0,98.792758
1613,T,08/03/2020,10:45:55,Unknown,57.577252,N,-4.059833,W,637,0,98.851
1614,T,08/03/2020,10:45:56,Unknown,57.577699,N,-4.060334,W,637,0,98.909076
1615,T,08/03/2020,10:45:57,Unknown,57.578146,N,-4.060834,W,637,0,98.967023
1616,T,08/03/2020,10:45:58,Unknown,57.57859,N,-4.061334,W,637,0,99.024827
1617,T,08/03/2020,10:45:59,Unknown,57.579033,N,-4.061834,W,638,0,99.082473
1618,T,08/03/2020,10:46:00,Unknown,57.579475,N,-4.062334,W,638,0,99.139967
1619,T,08/03/2020,10:46:01,Unknown,57.579915,N,-4.062834,W,638,0,99.197329
1620,T,08/03/2020,10:46:02,Unknown,57.580353,N,-4.063336,W,638,0,99.254575
1621,T,08/03/2020,10:46:03,Unknown,57.58079,N,-4.063839,W,638,0,99.311736
1622,T,08/03/2020,10:46:04,Unknown,57.581226,N,-4.064344,W,638,0,99.368841
1623,T,08/03/2020,10:46:05,Unknown,57.58166,N,-4.064852,W,638,0,99.425901
1624,T,08/03/2020,10:46:06,Unknown,57.582095,N,-4.065362,W,637,0,99.483064
1625,T,08/03/2020,10:46:07,Unknown,57.58253,N,-4.065874,W,636,0,99.540347
1626,T,08/03/2020,10:46:08,Unknown,57.582965,N,-4.066389,W,635,0,99.59771
1627,T,08/03/2020,10:46:09,Unknown,57.583403,N,-4.066905,W,634,0,99.655322
1628,T,08/03/2020,10:46:10,Unknown,57.583843,N,-4.067419,W,633,0,99.713184
1629,T,08/03/2020,10:46:11,Unknown,57.584286,N,-4.067934,W,632,0,99.77131
1630,T,08/03/2020,10:46:12,Unknown,57.584731,N,-4.068448,W,632,0,99.829547
1631,T,08/03/2020,10:46:13,Unknown,57.585176,N,-4.068962,W,632,0,99.887788
1632,T,08/03/2020,10:46:14,Unknown,57.585621,N,-4.069476,W,633,0,99.946046
1633,T,08/03/2020,10:46:15,Unknown,57.586066,N,-4.06999,W,633,0,100.004316
1634,T,08/03/2020,10:46:16,Unknown,57.58651,N,-4.070504,W,634,0,100.062541
1635,T,08/03/2020,10:46:17,Unknown,57.586955,N,-4.071018,W,635,0,100.120777
1636,T,08/03/2020,10:46:18,Unknown,57.587401,N,-4.07153,W,636,0,100.179023
1637,T,08/03/2020,10:46:19,Unknown,57.587846,N,-4.07204,W,636,0,100.237225
1638,T,08/03/2020,10:46:20,Unknown,57.588291,N,-4.072549,W,636,0,100.295295
1639,T,08/03/2020,10:46:21,Unknown,57.588734,N,-4.073058,W,637,0,100.353255
1640,T,08/03/2020,10:46:22,Unknown,57.589179,N,-4.073566,W,638,0,100.411251
1641,T,08/03/2020,10:46:23,Unknown,57.589626,N,-4.074068,W,638,0,100.469405
1642,T,08/03/2020,10:46:24,Unknown,57.590079,N,-4.074562,W,638,0,100.527761
1643,T,08/03/2020,10:46:25,Unknown,57.590534,N,-4.07505,W,638,0,100.586217
1644,T,08/03/2020,10:46:26,Unknown,57.590991,N,-4.075536,W,638,0,100.64475
1645,T,08/03/2020,10:46:27,Unknown,57.591449,N,-4.07602,W,638,0,100.703353
